id_video,id_komentar,id_author,author_name,like_count,text_original,text_display,updated_at
BpOtNSwv8e0,Ugy4FUTGAyKMfc0WOlJ4AaABAg,UChur1z1amOji63Bvi-5bv2w,Mas ri,0,"BANYAK ANGGARAN SUBSIDI YG KURANG JELAS PERTANGGUNGJAWABAN NYA ...
TAMBAH LAGI PROYEK SUBSIDI LISTRIK...MASALAHNYA AMAN ANGGARAN SUBSIDI DARI PERTANGGUNGJAWABAN NYA","BANYAK ANGGARAN SUBSIDI YG KURANG JELAS PERTANGGUNGJAWABAN NYA ...
TAMBAH LAGI PROYEK SUBSIDI LISTRIK...MASALAHNYA AMAN ANGGARAN SUBSIDI DARI PERTANGGUNGJAWABAN NYA",2023-05-13 10:18:04+00:00
BpOtNSwv8e0,Ugzi3UqbwADnNK7xVal4AaABAg,UCAbp6BQzh8KT4gf76jHBh1Q,MUSSEUM_sepatubranded,0,Si sri tidak memihak rakyat.. Hanya memikirian asn... Kapan infonesia bubar?,Si sri tidak memihak rakyat.. Hanya memikirian asn... Kapan infonesia bubar?,2023-05-13 07:31:08+00:00
5YLmj0amH54,UgydBX9K2w08r4yd9dx4AaABAg,UCZ_d_CAVBHc7i9dP_FDMxdg,Rizky Squad,0,Untuk pegawai perintah untukku memakai produk dari ABC . untuk mendongkrak pasar untuk mengurangi BBM .besar harapan kami untuk pemerintah .slm sejahtera dan hormat dari kami . Kami Dasiman .slm Asalammualaikum .,Untuk pegawai perintah untukku memakai produk dari ABC . untuk mendongkrak pasar untuk mengurangi BBM .besar harapan kami untuk pemerintah .slm sejahtera dan hormat dari kami . Kami Dasiman .slm Asalammualaikum .,2023-05-04 13:30:12+00:00
5YLmj0amH54,UgzcGYi1pGJhQL2JVSJ4AaABAg,UCC3qFQFTeHnlJtgszXAKkEg,indiendosia,0,Saya motor listrik aja dulu deh,Saya motor listrik aja dulu deh,2023-04-07 17:18:21+00:00
vxc7gA0CBV8,UgzJOhxqDcbvtTh2eqp4AaABAg,UCjuYAE7qXpLRN_17BX0cc-g,Satria Aji,0,"Kendaraaan jangan di subsidi trs bos ku, jalannya sudah tidak muat!!! Apakah mau pelebaran sampai 1 pulau di penuhi aspal?!!!","Kendaraaan jangan di subsidi trs bos ku, jalannya sudah tidak muat!!! Apakah mau pelebaran sampai 1 pulau di penuhi aspal?!!!",2023-04-01 12:03:38+00:00
vxc7gA0CBV8,UgzbV-Gk0XJsCcaLV_B4AaABAg,UCyBg4uQt4AVhWeUUe_aK0Jw,Hernado Panjaitan,1,Republik indonesia Negara Polusi udara Nomor 5 di Dunia,Republik indonesia Negara Polusi udara Nomor 5 di Dunia,2023-03-31 22:57:59+00:00
vxc7gA0CBV8,Ugywf-kHMDJPffnNE154AaABAg,UCNWraIHbhAdAm5rK9Q9WgUw,anak malaysia,1,"Yg punya uang senyam senyum bisa ganti/nambah mobil lagi dapat subsidi,yg miskin makin tersingkir.ganti kendaraan listrik alasan polusi dll.ingin udara bersih bikin semahal mungkin harga kendaraan/mobil dan utamakan trapotasi umum tenaga listrik dg tiket murah dan semua rakyat bisa merasakan.uang subsidi bisa buat yg lebih utama di banding di buang untuk bantu beli mobil listrik.utamakan kebutuhan masarakat umum untuk kemudahan seluruh rakyat agar sejatera.diluar negri setahu saya kebutuhan masya rakat umum yg di utamakan sampai beres,baru bertahap yang lainya.menurutku kasih subsidi untuk alat alat pertanian mubil angkut intinya yg memudahkan masarakat kecil itu di utamakan terutama petani.kalo kendaraan bersifat pribadi mending nanti saja,kan ada angkutan umum.","Yg punya uang senyam senyum bisa ganti/nambah mobil lagi dapat subsidi,yg miskin makin tersingkir.ganti kendaraan listrik alasan polusi dll.ingin udara bersih bikin semahal mungkin harga kendaraan/mobil dan utamakan trapotasi umum tenaga listrik dg tiket murah dan semua rakyat bisa merasakan.uang subsidi bisa buat yg lebih utama di banding di buang untuk bantu beli mobil listrik.utamakan kebutuhan masarakat umum untuk kemudahan seluruh rakyat agar sejatera.diluar negri setahu saya kebutuhan masya rakat umum yg di utamakan sampai beres,baru bertahap yang lainya.menurutku kasih subsidi untuk alat alat pertanian mubil angkut intinya yg memudahkan masarakat kecil itu di utamakan terutama petani.kalo kendaraan bersifat pribadi mending nanti saja,kan ada angkutan umum.",2023-03-27 22:03:08+00:00
BpOtNSwv8e0,UgwhZbZHYSmbMOXcD8l4AaABAg,UCzakd6KH4GgE7GG2SEt671g,Gakebagiannama,0,"gimana gimana?
penerima subsidi listrik nya harus yang 450 atau 900 Va?
emang kuat ngecharge motor itu?","gimana gimana?
penerima subsidi listrik nya harus yang 450 atau 900 Va?
emang kuat ngecharge motor itu?",2023-03-24 08:20:21+00:00
BpOtNSwv8e0,Ugx919A2Cesn2n_52xt4AaABAg,UCiTmhmv5K5jLKROR-aWCX3w,TOYINK,0,"Kalau bukan temannya yg mendata gk mungkin dapat...

Banyak orang kaya nyamar jadi muskin  jika pemerintah lg bagi""...","Kalau bukan temannya yg mendata gk mungkin dapat...

Banyak orang kaya nyamar jadi muskin  jika pemerintah lg bagi""...",2023-03-24 06:36:22+00:00
vxc7gA0CBV8,UgwBANlal9hvYzH00SF4AaABAg,UCj-VV4Tiu4F7xtay4EGKoEw,DJ TOP,1,Pinter banget pemerintah kirain cuma cuma ternyata mancing pabrik molis di indonesia,Pinter banget pemerintah kirain cuma cuma ternyata mancing pabrik molis di indonesia,2023-03-24 05:46:31+00:00
5YLmj0amH54,UgxGzTPa8UcF32S6nAV4AaABAg,UCViLQwLlmWrs4Gcu7B2rBxA,Partogam Simanullang,0,"Keren banget pantun nya...  Tim kreatif podcast ini ,juga pembawa narasiku beri insentif segelas kopi...wkwkw","Keren banget pantun nya...  Tim kreatif podcast ini ,juga pembawa narasiku beri insentif segelas kopi...wkwkw",2023-03-22 02:17:12+00:00
vxc7gA0CBV8,UgwMTTiyuO_cqV7_TsF4AaABAg,UCIPBNTJhtSX4XgxmtRAsjdw,mojopahit bangkit,1,"Semoga babgsa ini kedepan menjadi bangsa yg kelaparan..

Sebab petani tak pernah diurus","Semoga babgsa ini kedepan menjadi bangsa yg kelaparan..

Sebab petani tak pernah diurus",2023-03-21 23:41:04+00:00
vxc7gA0CBV8,UgwudiXOTw81n5ewLpZ4AaABAg,UCiTtgFRu4PHhP0fPfX75GnA,Abdul Kharim,1,Smga makin maju n thank you infonya bunda cntik   n smga brkah amiiin,Smga makin maju n thank you infonya bunda cntik   n smga brkah amiiin,2023-03-21 17:25:52+00:00
BpOtNSwv8e0,Ugziu8DccxipR38tn_x4AaABAg,UC1MPpycqi7TOvxF1AfQCCSQ,imamMahdi,1,"Palingan juga bocor tu dana negara , banyakin balon balon pengganti biar bisa kempesin yg rata ukuran biar gak ada yg tau","Palingan juga bocor tu dana negara , banyakin balon balon pengganti biar bisa kempesin yg rata ukuran biar gak ada yg tau",2023-03-21 08:41:37+00:00
BpOtNSwv8e0,Ugy7YRz70YviaYqPgv54AaABAg,UC_zgsEORiVXuOgd2NuwJuJw,Deny Noegraha,1,aneh kendaraan listrik itu yg punya orang mampu..ko di subsidi...ini memperlihatkan pemerintah memihak orang mampu dan pengusaha,aneh kendaraan listrik itu yg punya orang mampu..ko di subsidi...ini memperlihatkan pemerintah memihak orang mampu dan pengusaha,2023-03-21 08:24:34+00:00
5YLmj0amH54,UgxGNIEPYjgRYZhPa3t4AaABAg,UCKJqCThamRbekgD6SRID6AA,Mukidi tamak,0,Saya lebih memilih kendaraan bahan bakar fosil daripada listrik.,Saya lebih memilih kendaraan bahan bakar fosil daripada listrik.,2023-03-21 08:14:20+00:00
5YLmj0amH54,UgyrKpO_VpK78yfAOgN4AaABAg,UCrjwEyeWjpN7hFC8yW-HK0g,Sutris chanel,0,"Motor listrik jika batrai nya nyewa mungkin keberatan, dihitung lebih boros dari pada motor bensin, karena banyak motor yg jarang berjalan","Motor listrik jika batrai nya nyewa mungkin keberatan, dihitung lebih boros dari pada motor bensin, karena banyak motor yg jarang berjalan",2023-03-20 23:35:54+00:00
vcYl23LFOm8,UgxZ0M18vXoEo6OYF7d4AaABAg,UCKOsPVx8V29MrFnP0s1ANdw,Bagus Suada,0,Padahal sudah beli. Sayang ss nya tidak bisa dijaminkan di bank.. padahal lagi perlu dana buat kembangi usaha,Padahal sudah beli. Sayang ss nya tidak bisa dijaminkan di bank.. padahal lagi perlu dana buat kembangi usaha,2023-03-20 18:15:56+00:00
5YLmj0amH54,UgzL91UzGKo1pkvfKyJ4AaABAg,UCOUdRSGfE9bZBZAOj5B3v9g,Bahar Odon,0,Pegawai negeri dan karyawan swasta harus dipercepat beralih kekendaraan listrik karena untuk penggantian baterai mereka sudah dipastikan mampu baik secara cicilan maupun kontan tergantung pendapatan mereka masing2.,Pegawai negeri dan karyawan swasta harus dipercepat beralih kekendaraan listrik karena untuk penggantian baterai mereka sudah dipastikan mampu baik secara cicilan maupun kontan tergantung pendapatan mereka masing2.,2023-03-20 17:31:00+00:00
vxc7gA0CBV8,UgzRTNvVHLe9T5a3mVd4AaABAg,UCDIJ8Y9gGsHCFGGwRqhohIA,Bl4ckTwT,1,Ironi.... dapat subsidi dari pemerintah tapi barang ga bisa beli harga subsidi yg diberi alasan barang susah sehingga harga jadi di upping kalo mau dapat.,Ironi.... dapat subsidi dari pemerintah tapi barang ga bisa beli harga subsidi yg diberi alasan barang susah sehingga harga jadi di upping kalo mau dapat.,2023-03-20 12:53:16+00:00
vxc7gA0CBV8,UgxNEKQidoYA3B4jwqJ4AaABAg,UCjZ6riuQxkWhP2buxX32tPQ,M Hasan,0,"Saran saya yg d subsidi yg brand bagus dong, Kymco, Xiaomi, Honda dsb, kwalitas bagus,","Saran saya yg d subsidi yg brand bagus dong, Kymco, Xiaomi, Honda dsb, kwalitas bagus,",2023-03-20 12:42:51+00:00
vxc7gA0CBV8,Ugw42pkRRU04i9q1PbV4AaABAg,UCGOemDK7ItObaDUrGIVcOHw,Atika Cimut,1,Palembang ada  rak bos,Palembang ada  rak bos,2023-03-20 12:10:30+00:00
5YLmj0amH54,UgwaG-xEzdg7XjYJLp94AaABAg,UCit62q0tywKZQrBiXWU_9Dg,al faisal,0,subsidi yg kurang tepat kalo untuk mobil,subsidi yg kurang tepat kalo untuk mobil,2023-03-20 06:07:53+00:00
5YLmj0amH54,UgwfMyCgv4kV-coDsih4AaABAg,UC0BkX8z5jRg8yhQA-MNF1JQ,Matjebon Klumen,0,Charging station nya dimsna ya?,Charging station nya dimsna ya?,2023-03-20 04:00:02+00:00
5YLmj0amH54,UgxtaZMU0DqENeHwiQh4AaABAg,UCisM_LxfKAC26MsJYx7wC9g,Cuyung Adih,0,Jaman jokowi kebanyakan aturan dan    program jadi tambah susah cari makan. Boro2 motor dan mobil lis,Jaman jokowi kebanyakan aturan dan    program jadi tambah susah cari makan. Boro2 motor dan mobil lis,2023-03-20 02:49:16+00:00
vxc7gA0CBV8,UgzT_lQWNkwssp1tHip4AaABAg,UCpMfrqZuiQImbR0iLPjAv9w,Zulpikar Pikar,0,jadi inget kompor listrik🤣🤣🤣,jadi inget kompor listrik🤣🤣🤣,2023-03-19 23:35:55+00:00
vxc7gA0CBV8,UgzMLOSDZhbuLiH1-Ph4AaABAg,UCSSTYA_X-iL54EnfV6INqbA,Mochammad Subekhi,1,"Mending subsidi untuk sembako 
Rakyat miskin jadi kenyang","Mending subsidi untuk sembako 
Rakyat miskin jadi kenyang",2023-03-19 23:13:12+00:00
vxc7gA0CBV8,Ugy5vBiOTQq-I_bAQnt4AaABAg,UC_hz3KGb1noQUgS0ekDaXFg,Pramudya yudika Wijaya,1,Kalo di denger jujur aja agak aneh sih 😂 wong pembangkit listrik jawa bali di pluit aja pake batu bara 😂😂😂,Kalo di denger jujur aja agak aneh sih 😂 wong pembangkit listrik jawa bali di pluit aja pake batu bara 😂😂😂,2023-03-19 19:37:08+00:00
vxc7gA0CBV8,UgynB3UidfEF4bLdBLV4AaABAg,UCPS1B4Hk45U84drQm6NDjRA,Dia Melisah,0,"Wacana di tujukan hanya untuk orang2 yg memiliki uang lebih jdi bisa beli mobil..
Daripada buat subsidi gt mending uangnya buat sumbangan rakyat yg nggak mampu, karena masih bnyak rakyat2 yg hidupnya kekurangan.. buat makan aja susah boro2 beli mobil 🥲","Wacana di tujukan hanya untuk orang2 yg memiliki uang lebih jdi bisa beli mobil..
Daripada buat subsidi gt mending uangnya buat sumbangan rakyat yg nggak mampu, karena masih bnyak rakyat2 yg hidupnya kekurangan.. buat makan aja susah boro2 beli mobil 🥲",2023-03-19 15:22:13+00:00
vxc7gA0CBV8,UgxFB9-TBq2I-PCc1-94AaABAg,UCGW2juhlQt97rrQQMgkfLEA,Rey reyreynaldy,3,"Semoga ke depan ada program konversi mobil bbm ke listrik dg harga terjangkau, karena saya sangat sayang dengan salah satu jenis mobil tua yg saya koleksi sekarang","Semoga ke depan ada program konversi mobil bbm ke listrik dg harga terjangkau, karena saya sangat sayang dengan salah satu jenis mobil tua yg saya koleksi sekarang",2023-03-19 14:56:29+00:00
vxc7gA0CBV8,Ugw7nayJpxD442q5gHN4AaABAg,UCX1lL-xnT1CkzoE33UzjTNQ,Asep Shalikhin,1,"Biarpun bersubsidi saya ga akan kebeli,kalau semua punya kendaraan sendiri makin macet saja jalan dan jasa angkutan tidak akan ada yg menaiki,itu menurut saya yg berpenghasilan cuma cukup untuk kebutuhan sehari hari.","Biarpun bersubsidi saya ga akan kebeli,kalau semua punya kendaraan sendiri makin macet saja jalan dan jasa angkutan tidak akan ada yg menaiki,itu menurut saya yg berpenghasilan cuma cukup untuk kebutuhan sehari hari.",2023-03-19 14:46:16+00:00
vxc7gA0CBV8,UgzP0EhajXkcOybuFoV4AaABAg,UC0ENuepP8b5glihX8l2aqgA,Winter Soldier,1,"Yg bener harusnya pemerintah mndukung kndaraan umum seperti subsidi bus listrik, KRL, dll biar terjangkau masyarakat, bukannya malah disuru beli mobil dan motor baru, ya tambah macettt atuh 😂😂😂","Yg bener harusnya pemerintah mndukung kndaraan umum seperti subsidi bus listrik, KRL, dll biar terjangkau masyarakat, bukannya malah disuru beli mobil dan motor baru, ya tambah macettt atuh 😂😂😂",2023-03-19 14:33:23+00:00
vxc7gA0CBV8,UgwcSgD5Rq9M8U6d7et4AaABAg,UCTV69NeG9SFN7OjHybsOw-A,SADEWABAYU,0,Listrik nya yg perlu di subsidi...ngapain yg mau punya mobil di subsidi....yg beli mobil pasti udh di atas rata2 gak perlu subsidi...,Listrik nya yg perlu di subsidi...ngapain yg mau punya mobil di subsidi....yg beli mobil pasti udh di atas rata2 gak perlu subsidi...,2023-03-19 14:32:21+00:00
vxc7gA0CBV8,UgwdgzI5ASta-Fimw_54AaABAg,UCBCLyKubFK_XaUMc2kqiR-w,S.E.P_54,0,Apa nanti pihak penjualan ga naikin harga ++ dulu tuh😅 jadi harga yg harusnya 20 jt dijadiin 27jt dan dikena subsidi 7jt jadi balik 20jt lg gitu😅???????? Serius binggung ni😅,Apa nanti pihak penjualan ga naikin harga ++ dulu tuh😅 jadi harga yg harusnya 20 jt dijadiin 27jt dan dikena subsidi 7jt jadi balik 20jt lg gitu😅???????? Serius binggung ni😅,2023-03-19 14:22:37+00:00
vxc7gA0CBV8,UgwawWynVjz5kJ5v7O54AaABAg,UCpLEyrVLNAWLHivlMcvIfKg,Pangeran Chadas,0,"Proyek proyek,,.  .     .","Proyek proyek,,.  .     .",2023-03-19 14:16:23+00:00
5YLmj0amH54,Ugxl0X9jOXzXJ8Ys4lZ4AaABAg,UC1cCOVjmhhfoqoPTJQK8VNQ,Hendra Budiman,0,4'5thn yg punya mobil listrik bisa tertawa...tp setelah 4'5thn...mulai rewel...terutama baterai yg mulai lemah...ga papa kalo beli bateraiinya...kalo udah bosan... baterai ga di ganti...harga jualnya lumayan anjlok...,4'5thn yg punya mobil listrik bisa tertawa...tp setelah 4'5thn...mulai rewel...terutama baterai yg mulai lemah...ga papa kalo beli bateraiinya...kalo udah bosan... baterai ga di ganti...harga jualnya lumayan anjlok...,2023-03-19 08:32:48+00:00
5YLmj0amH54,Ugy6fF6_fncwQWJSaHR4AaABAg,UC8ehk7DEnw2em16hNzaeoRw,gibranishar_official,0,"Semoga saya bisa punya mobil listrik juga, produk anak bangsa... aamiin ya Allah yarobbal alamin 🤲🤲🤲","Semoga saya bisa punya mobil listrik juga, produk anak bangsa... aamiin ya Allah yarobbal alamin 🤲🤲🤲",2023-03-19 07:39:32+00:00
5YLmj0amH54,UgycN9VgsU8g5oRO1jR4AaABAg,UC_oCT_flSQSlaI5jyD5Xl2g,Nur,0,"Subsidi ko ke kendaraan listrik, alangkah baiknya kalau angarannya buat bangun pabrik pupuk, agar petani tidak susah seperti sekarang ini. Tolonglah pikirkan nasip para petani.","Subsidi ko ke kendaraan listrik, alangkah baiknya kalau angarannya buat bangun pabrik pupuk, agar petani tidak susah seperti sekarang ini. Tolonglah pikirkan nasip para petani.",2023-03-18 20:17:58+00:00
5YLmj0amH54,UgxvF6JPNWM3XKF2cod4AaABAg,UCwOFYuLuZNIY9zsRNsTUnLA,L∆nd~Cru!s!ng,0,"Mobil listrik blong remnya,,,klo boleh saya bertanya sudah siap betulkah persiapan market sistemnya...?!","Mobil listrik blong remnya,,,klo boleh saya bertanya sudah siap betulkah persiapan market sistemnya...?!",2023-03-18 19:39:52+00:00
5YLmj0amH54,Ugy786QITP4u_y28ShZ4AaABAg,UC9V1xkzXSerWnT6xjNsVeUw,ˌwo͝olvəˈrēn,0,Subsidi untuk mobil listrik 30 juta,Subsidi untuk mobil listrik 30 juta,2023-03-18 19:39:12+00:00
5YLmj0amH54,UgwCrl-OQrWKvrU1mGh4AaABAg,UCKtxtVKN-nC2JsEuRSg-eIw,Healthy Life,1,"lebih baik meremajakan mobil lama drpd membuat mobil baru kalo mmg tujuannya untuk ramah lingkungan. Krn kalo mobil listrik booming, maka mobil jenis bbm akan langka dan itu membuat sampah otomotif makin byk. lebih baik mobil lama di remajakan agar hemat bbm. lagian kualitas mobil listrik tdk sekokoh mobil lama. seakan2 keselamatan tdk jd prioritas lg dlm berkendara.","lebih baik meremajakan mobil lama drpd membuat mobil baru kalo mmg tujuannya untuk ramah lingkungan. Krn kalo mobil listrik booming, maka mobil jenis bbm akan langka dan itu membuat sampah otomotif makin byk. lebih baik mobil lama di remajakan agar hemat bbm. lagian kualitas mobil listrik tdk sekokoh mobil lama. seakan2 keselamatan tdk jd prioritas lg dlm berkendara.",2023-03-18 17:19:46+00:00
5YLmj0amH54,UgyydhF3-fUUxJl51dV4AaABAg,UC8dxSXVmA24z8PrOauNrvFA,Iman Ce,0,"Yg perlu di subsidi pendidikan kami butuh pendidikan bukan mobil ,kami butuh kesehatan yg disubsidi bukan mobil ,kami masyarakt kecil masih di bawah garis mikin blm punya angan angan beli mobil","Yg perlu di subsidi pendidikan kami butuh pendidikan bukan mobil ,kami butuh kesehatan yg disubsidi bukan mobil ,kami masyarakt kecil masih di bawah garis mikin blm punya angan angan beli mobil",2023-03-18 14:17:57+00:00
5YLmj0amH54,UgyDKiMKUSFobJDUG9F4AaABAg,UCvRNc_R-FgBQOs0_Of-KVkg,Arief HadiSusanto,0,"Pemerintah ini lucu..😁😁
infrastruktur SPKLU belum siap dan merata, sudah gembar-gembor Insentif bagi pembeli kendaraan listrik?😁😁
Terus, pertanyaan kedua. itu insentif berlaku untuk pembelian Cash apa Kredit? itu juga belum dijelaskan..😁😁","Pemerintah ini lucu..😁😁
infrastruktur SPKLU belum siap dan merata, sudah gembar-gembor Insentif bagi pembeli kendaraan listrik?😁😁
Terus, pertanyaan kedua. itu insentif berlaku untuk pembelian Cash apa Kredit? itu juga belum dijelaskan..😁😁",2023-03-18 02:03:45+00:00
5YLmj0amH54,Ugy6XWbAXRT2xd1t6cp4AaABAg,UC24TEeFkm1BAOpc13vm-7GA,Zhariva Almira,0,seharusnya gak perlu.. subsidi buang2 anggaran..karena mobil listrik yg beli menengah keatas.. ..,seharusnya gak perlu.. subsidi buang2 anggaran..karena mobil listrik yg beli menengah keatas.. ..,2023-03-17 00:02:48+00:00
5YLmj0amH54,UgwhJX-st3FeLKyurK54AaABAg,UCeTo_KSmv2nwbMfGUjn4ImA,Muhamad Davin,0,Yank di takuti masyarakat bagaimana jika habis listrik di jalan.dan harga batre yg mahal jka Batre rusak,Yank di takuti masyarakat bagaimana jika habis listrik di jalan.dan harga batre yg mahal jka Batre rusak,2023-03-16 23:30:24+00:00
5YLmj0amH54,UgwFvjLfdYfCYDWVfdh4AaABAg,UCvKoJT1T_8YTS_ymDloCHmA,Samuel Sinaga,0,Orang kaya diberikan bantuan Alias insentif alias subsidi. Jayalah negrinya si jokowi ini. 🤣,Orang kaya diberikan bantuan Alias insentif alias subsidi. Jayalah negrinya si jokowi ini. 🤣,2023-03-16 17:39:17+00:00
5YLmj0amH54,UgwPn-r-WqtO-5thn3F4AaABAg,UCbwG53GXD2U2-avfN8CQGuw,Ignatius Bimo,0,infrastruktur aja masih masif,infrastruktur aja masih masif,2023-03-16 08:12:19+00:00
5YLmj0amH54,UgzdMErvwsK1yxsHxZd4AaABAg,UCalP2V6hikLF8HH1stcNw4A,Albert,1,Sukaaa banget kalau Kak Shania yang bawain berita. Si cantik & cerdas! ♥️♥️♥️♥️,Sukaaa banget kalau Kak Shania yang bawain berita. Si cantik & cerdas! ♥️♥️♥️♥️,2023-03-16 07:40:11+00:00
5YLmj0amH54,UgwCl9-dPu-nAtMTp7B4AaABAg,UCfExFoCGbyw9aBy2ybfsmUA,eli astuti,0,Mobil listrik klo banjir nanti korslet nanjak ke gunung yg curam sprt di dieng apakah mampu,Mobil listrik klo banjir nanti korslet nanjak ke gunung yg curam sprt di dieng apakah mampu,2023-03-16 06:16:06+00:00
5YLmj0amH54,UgyqmNp8--s6MVo7Fft4AaABAg,UC3lAMHnXaulMJedQ9-b1-_g,Jansen Gunawan,0,😁😁😁😁😁💰💰💰💰💰🏆🏆🏆🏆🏆❤❤❤❤❤🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,😁😁😁😁😁💰💰💰💰💰🏆🏆🏆🏆🏆❤❤❤❤❤🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,2023-03-16 04:17:35+00:00
5YLmj0amH54,UgxstQlQ7hpqGWJm3xt4AaABAg,UC6NnmTfrbn5u555GsrwpWSA,Hidayati Christen,0,🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋💦💦💦💦💦💦💦🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊💦💦💦💦💦💦🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛰🛰🛰🛰🛰💥💥💥💥💥💥💥👁👁👁👁👁👁,🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋💦💦💦💦💦💦💦🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊💦💦💦💦💦💦🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛬🛰🛰🛰🛰🛰💥💥💥💥💥💥💥👁👁👁👁👁👁,2023-03-16 03:42:02+00:00
5YLmj0amH54,Ugyp_-Fi49XzP7pZzu14AaABAg,UCF_4VxyZSFBT3m8bdqlh7FA,Arya dwiguna,1,padahal mjelang lebaran pasti laris manis ..cuma pngisian daya charger batre sdh siap apa belum,padahal mjelang lebaran pasti laris manis ..cuma pngisian daya charger batre sdh siap apa belum,2023-03-16 01:48:49+00:00
5YLmj0amH54,UgzMZ86yeNtFLFjcQ-14AaABAg,UCen8avH3a6x7WT2SO1cg3wA,wikiwor wikipedia,0,"Nunggu Murah,, harga 1 mobil 50 sampai 60 juta,, Saya Beli :)","Nunggu Murah,, harga 1 mobil 50 sampai 60 juta,, Saya Beli :)",2023-03-16 01:41:58+00:00
5YLmj0amH54,UgwvrWm0Ea1WWp8IaBl4AaABAg,UC4KgDnCB76CeUCZ7cRaEKZg,samsul arifin,0,DFSK Gelora E belum 40% dong,DFSK Gelora E belum 40% dong,2023-03-16 01:24:50+00:00
5YLmj0amH54,UgwjbgJ5r3DxXKFWEYd4AaABAg,UC-pknWJpGSTl3QiBpNm5O2g,demiglas,0,Itu klo g ketilep anggarannya...,Itu klo g ketilep anggarannya...,2023-03-15 23:58:54+00:00
5YLmj0amH54,UgwlYKh-eS-dsg-BNAx4AaABAg,UCrVW9PEp2kskUl0jfI35H2Q,Chanelku,0,Yg kaya makin kayaa.. yg miskin makin miskin..,Yg kaya makin kayaa.. yg miskin makin miskin..,2023-03-15 18:17:28+00:00
5YLmj0amH54,Ugz8NkfJ2-v_bemYk_t4AaABAg,UCvjPG7lELDbwinhkoE0nmCQ,Bangnav Bangewok,0,Mana mobil Esemka ko hilang cintailah produk produk Indonesia 🇮🇩,Mana mobil Esemka ko hilang cintailah produk produk Indonesia 🇮🇩,2023-03-15 16:46:05+00:00
5YLmj0amH54,Ugy-gxGZ4C5WcgVcMKt4AaABAg,UCtzs1Ayp-m1VShFOSKfk7lQ,tahu caplock,0,"Apabole?
- 7 jt di subsidikan ke sekolah keahlian otomotiv dan kelistrikan utk satu murid.

Apa iya?
- produksi nya smua dari instrumen lokal

Apa benar?
- krisis bgini motor listrik bikin perut kenyang

Apa mungkin?
- tuker tambah sama motor bensin dapet 7jt.","Apabole?
- 7 jt di subsidikan ke sekolah keahlian otomotiv dan kelistrikan utk satu murid.

Apa iya?
- produksi nya smua dari instrumen lokal

Apa benar?
- krisis bgini motor listrik bikin perut kenyang

Apa mungkin?
- tuker tambah sama motor bensin dapet 7jt.",2023-03-15 15:22:03+00:00
5YLmj0amH54,Ugz-tNqtRzHQBXe-8jh4AaABAg,UCY9rN_AtnlN9sjIJNg0roBA,firman art,0,"Listrik di kota kami masih sangat lemah jadi kami mungkin akan tetap bertahan dengan mobil buatan Jepang, di samping itu lebih gesit isi minyak di banding isi baterai,","Listrik di kota kami masih sangat lemah jadi kami mungkin akan tetap bertahan dengan mobil buatan Jepang, di samping itu lebih gesit isi minyak di banding isi baterai,",2023-03-15 15:15:39+00:00
5YLmj0amH54,UgzKbw825aaxjmjPIOp4AaABAg,UCTl1bUsNBq4pmF6_IqOAVMQ,ghazi online,0,Bikin tambah muaceettt,Bikin tambah muaceettt,2023-03-15 11:51:54+00:00
5YLmj0amH54,UgyeGqkkjN0tSX1DXbR4AaABAg,UCNylgKXFQpYq4vkhgJVyEIw,Vivo Y1t,1,"CNBC Indonesia reporter nya aduii kok gitu harusnya menambah semangat masyarakat yang memiliki ke uangan berkecukupan untuk membelanjakan uangnya agar rodah ekonomi kita makin cepat berputar, ini mah malah membuat orang galau aja. Semoga CNBC Indonesia mengajari lgi reporter nya ini kalo memiliki rasa optimis mendukung perubahan di Indonesia.","CNBC Indonesia reporter nya aduii kok gitu harusnya menambah semangat masyarakat yang memiliki ke uangan berkecukupan untuk membelanjakan uangnya agar rodah ekonomi kita makin cepat berputar, ini mah malah membuat orang galau aja. Semoga CNBC Indonesia mengajari lgi reporter nya ini kalo memiliki rasa optimis mendukung perubahan di Indonesia.",2023-03-15 10:46:38+00:00
5YLmj0amH54,UgzMHgbL5yyDhi_ALrN4AaABAg,UCaQBEQOdd25bGpNlrEfJjwA,FFG 902,0,Insentif tidak tepat,Insentif tidak tepat,2023-03-15 08:54:11+00:00
